success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,participant_id,screen_width,screen_height,is_mobile,age,gender,ai_use_frequency,ai_detection_experience,rt,stimulus,response,save_trial,trial_id,block,target_origin,set_size,target_present,cue_image,composite_image,target_position,correct_key,repetition,is_practice,no_response,correct,trial_index_global,true_origin,filename,realism_rating,classification_response,classification_correct
,,,,,html-keyboard-response,105,179726,0.0-105.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""ai_004.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,106,180233,0.0-106.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,107,182422,0.0-107.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,2188,"<div style=""text-align:center""><img src=""ff_v4_017.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_017,face_face,ai,8,true,ai_004.png,ff_v4_017.png,7,arrowright,1,false,false,true,108,,,,,
,,,,,html-keyboard-response,108,182928,0.0-108.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,109,183434,0.0-109.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,110,184937,0.0-110.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""ai_005.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,111,185444,0.0-111.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,112,187134,0.0-112.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1689,"<div style=""text-align:center""><img src=""ff_v4_011.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_011,face_face,ai,8,true,ai_005.png,ff_v4_011.png,6,arrowright,1,false,false,true,113,,,,,
,,,,,html-keyboard-response,113,187650,0.0-113.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,114,188160,0.0-114.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,115,189666,0.0-115.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_015.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,116,190173,0.0-116.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,117,191456,0.0-117.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1282,"<div style=""text-align:center""><img src=""ff_v4_028.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_028,face_face,real,8,true,real_015.png,ff_v4_028.png,8,arrowright,1,false,false,true,118,,,,,
,,,,,html-keyboard-response,118,191969,0.0-118.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,119,192478,0.0-119.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,120,193989,0.0-120.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_020.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,121,194500,0.0-121.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,122,196202,0.0-122.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1701,"<div style=""text-align:center""><img src=""ff_v4_030.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_030,face_face,real,8,true,real_020.png,ff_v4_030.png,7,arrowright,1,false,false,true,123,,,,,
,,,,,html-keyboard-response,123,196704,0.0-123.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,124,197208,0.0-124.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,125,198710,0.0-125.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_002.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,126,199220,0.0-126.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,127,200586,0.0-127.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1365,"<div style=""text-align:center""><img src=""ff_v4_010.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowleft,true,ff_010,face_face,real,4,false,real_002.png,ff_v4_010.png,,arrowleft,1,false,false,true,128,,,,,
,,,,,html-keyboard-response,128,201099,0.0-128.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,129,201607,0.0-129.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,130,203113,0.0-130.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_003.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,131,203621,0.0-131.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,132,204840,0.0-132.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1217,"<div style=""text-align:center""><img src=""ff_v4_018.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_018,face_face,real,4,true,real_003.png,ff_v4_018.png,2,arrowright,1,false,false,true,133,,,,,
,,,,,html-keyboard-response,133,205354,0.0-133.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,134,205861,0.0-134.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,135,207366,0.0-135.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""ai_004.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,136,207871,0.0-136.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,137,209238,0.0-137.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,1366,"<div style=""text-align:center""><img src=""ff_v4_016.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_016,face_face,ai,4,true,ai_004.png,ff_v4_016.png,3,arrowright,1,false,false,true,138,,,,,
,,,,,html-keyboard-response,138,209743,0.0-138.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,139,210251,0.0-139.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,140,211758,0.0-140.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_003.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,141,212267,0.0-141.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,142,215242,0.0-142.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,2973,"<div style=""text-align:center""><img src=""ff_v4_023.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowleft,true,ff_023,face_face,real,8,false,real_003.png,ff_v4_023.png,,arrowleft,1,false,false,true,143,,,,,
,,,,,html-keyboard-response,143,215755,0.0-143.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,144,216260,0.0-144.0,1,1,2026-06-10 16:23:18,fac33314ff793864f6ca77dbc392f4f8,50.7.47.206,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 YaBrowser/26.4.0.0 Safari/537.36",desktop,Chrome,146.0.0.0,Windows,10.0,null,"ru,en;q=0.9",p_1781108603474_wyud,1440,960,false,18,female,4,3,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
